INFO: setting server port as: 2222
INFO: Waiting for incoming connection...
[#WORKER#] 46672.354881 Worker Thread Alive!
R233:46713.294412,0.185732,46713.294439,46713.480171
R234:46713.421317,0.102916,46713.480199,46713.583116
R235:46713.581915,0.051201,46713.583159,46713.634360
R236:46713.703746,0.126893,46713.703788,46713.830683
R237:46713.778727,0.113262,46713.830752,46713.944015
R238:46714.048583,0.003345,46714.048649,46714.051996
R239:46714.076286,0.115748,46714.076344,46714.192093
R240:46714.087281,0.096485,46714.192177,46714.288663
R241:46714.121919,0.083894,46714.288718,46714.372616
R242:46714.322773,0.000573,46714.372686,46714.373260
R243:46714.322984,0.030323,46714.373288,46714.403611
R244:46714.383696,0.194880,46714.403635,46714.598515
R245:46714.561273,0.041757,46714.598581,46714.640339
R246:46714.594618,0.211204,46714.640361,46714.851566
R247:46714.778072,0.037576,46714.851590,46714.889166
R248:46714.954634,0.020612,46714.954664,46714.975276
R249:46715.315142,0.070009,46715.315165,46715.385175
[#WORKER#] 46715.386543 Still Alive!
R250:46715.343647,0.112594,46715.385204,46715.497799
R251:46715.637959,0.021209,46715.637985,46715.659195
R252:46716.028838,0.122440,46716.028863,46716.151304
R253:46716.112480,0.079274,46716.151335,46716.230609
R254:46716.451156,0.269540,46716.451177,46716.720718
R255:46716.675022,0.261150,46716.720759,46716.981910
R256:46716.719276,0.270935,46716.981939,46717.252875
R257:46716.852914,0.080423,46717.252901,46717.333325
[#WORKER#] 46717.387010 Still Alive!
R258:46716.966596,0.160767,46717.333351,46717.494118
R259:46717.433106,0.090263,46717.494139,46717.584402
R260:46717.713576,0.536018,46717.713613,46718.249637
R261:46717.892057,0.039236,46718.249728,46718.288965
R262:46718.349866,0.088954,46718.349892,46718.438847
R263:46718.695540,0.142430,46718.695569,46718.838000
R264:46718.864810,0.158431,46718.864839,46719.023271
R265:46719.113754,0.092730,46719.113783,46719.206514
R266:46719.164584,0.018267,46719.206540,46719.224808
