R0,42322.897546,0.041792,42322.897740,42322.939633
R1,42324.731637,0.133472,42324.731732,42324.865210
R2,42326.260091,0.018341,42326.260187,42326.278532
R3,42328.686687,0.121834,42328.686894,42328.808739
R4,42329.095234,0.067281,42329.095355,42329.162640
R5,42329.420785,0.082600,42329.420920,42329.503524
R6,42330.069963,0.060026,42330.070067,42330.130101
R7,42330.523874,0.206605,42330.523931,42330.730539
R8,42333.565355,0.105280,42333.565460,42333.670745
R9,42334.575341,0.077822,42334.575428,42334.653257
R10,42334.728302,0.023187,42334.728357,42334.751546
R11,42334.744791,0.135879,42334.751634,42334.887516
R12,42334.892435,0.042700,42334.892468,42334.935169
R13,42335.062883,0.009600,42335.062910,42335.072512
R14,42335.201944,0.020519,42335.201981,42335.222501
R15,42342.037126,0.152254,42342.037245,42342.189509
R16,42342.756669,0.029252,42342.756790,42342.786050
R17,42343.705258,0.061912,42343.705368,42343.767283
R18,42344.720306,0.300302,42344.720403,42345.020710
R19,42345.400857,0.122966,42345.400952,42345.523922
R20,42345.747030,0.122442,42345.747116,42345.869561
R21,42346.495307,0.185106,42346.495418,42346.680530
R22,42347.006687,0.036214,42347.006776,42347.042996
R23,42347.339952,0.209469,42347.340028,42347.549506
R24,42348.988940,0.248530,42348.989067,42349.237602
R25,42349.061411,0.007499,42349.237698,42349.245198
R26,42349.808078,0.090695,42349.808176,42349.898879
R27,42350.021624,0.035757,42350.021658,42350.057416
R28,42352.231151,0.001686,42352.231266,42352.232960
R29,42352.297602,0.005431,42352.297666,42352.303100
R30,42352.909657,0.293994,42352.909792,42353.203794
R31,42353.181944,0.158606,42353.203914,42353.362524
R32,42355.506985,0.064667,42355.507117,42355.571790
R33,42355.817303,0.119013,42355.817382,42355.936401
R34,42356.287774,0.091816,42356.287912,42356.379732
R35,42357.006454,0.003339,42357.006535,42357.009877
R36,42357.765079,0.223819,42357.765195,42357.989020
R37,42358.340822,0.106364,42358.340877,42358.447243
R38,42361.011858,0.111788,42361.011973,42361.123766
R39,42361.346463,0.036419,42361.346506,42361.382927
R40,42362.368170,0.015124,42362.368297,42362.383426
R41,42363.532688,0.176741,42363.532768,42363.709512
R42,42364.112831,0.033415,42364.112914,42364.146337
R43,42365.880230,0.186534,42365.880308,42366.066850
R44,42366.140375,0.096708,42366.140445,42366.237161
R45,42366.571803,0.074024,42366.571856,42366.645883
R46,42369.706256,0.163059,42369.706407,42369.869479
R47,42370.777335,0.214719,42370.777422,42370.992146
R48,42371.356504,0.140512,42371.356584,42371.497099
R49,42371.864861,0.201567,42371.864945,42372.066516
R50,42373.017727,0.020260,42373.017838,42373.038103
R51,42373.676594,0.210611,42373.676677,42373.887292
R52,42376.677515,0.177430,42376.677599,42376.855036
R53,42376.837402,0.047129,42376.855132,42376.902263
R54,42377.862196,0.027498,42377.862306,42377.889810
R55,42378.828830,0.030616,42378.828867,42378.859484
R56,42380.370673,0.021360,42380.370718,42380.392081
R57,42380.963194,0.026941,42380.963242,42380.990184
R58,42381.170924,0.044893,42381.170957,42381.215850
R59,42381.983933,0.197754,42381.983990,42382.181750
R60,42382.169866,0.011230,42382.181833,42382.193064
R61,42382.278801,0.119092,42382.278833,42382.397927
R62,42382.962936,0.227786,42382.962986,42383.190774
R63,42387.146358,0.040266,42387.146474,42387.186747
R64,42388.299914,0.038326,42388.299964,42388.338292
