R324,43774.888880,0.010873,43774.888944,43774.899820
R325,43775.865860,0.081336,43775.865910,43775.947248
R326,43776.535119,0.215346,43776.535180,43776.750533
R327,43776.957949,0.027640,43776.958019,43776.985661
R328,43777.025824,0.018906,43777.025895,43777.044802
R329,43777.086839,0.016156,43777.086869,43777.103026
R330,43777.414831,0.021516,43777.414869,43777.436386
R331,43777.460026,0.001164,43777.460058,43777.461223
R332,43778.438807,0.010652,43778.438905,43778.449562
R333,43778.497347,0.087139,43778.497385,43778.584527
R334,43778.703922,0.008859,43778.703962,43778.712823
R335,43779.526576,0.006097,43779.526664,43779.532766
R336,43779.844170,0.057170,43779.844212,43779.901384
R337,43780.011033,0.028915,43780.011069,43780.039985
R338,43780.202318,0.202906,43780.202348,43780.405254
R339,43780.295619,0.017633,43780.405298,43780.422932
R340,43780.574024,0.047113,43780.574051,43780.621165
R341,43780.585834,0.116660,43780.621207,43780.737868
R342,43781.146384,0.516639,43781.146427,43781.663068
R343,43781.293318,0.061782,43781.663130,43781.724913
R344,43781.305448,0.090341,43781.724944,43781.815286
R345,43781.380251,0.033077,43781.815323,43781.848401
R346,43781.781369,0.086706,43781.848432,43781.935139
R347,43782.515174,0.004289,43782.515208,43782.519498
R348,43782.654463,0.135519,43782.654491,43782.790014
R349,43783.139667,0.095455,43783.139726,43783.235184
R350,43783.539629,0.031278,43783.539661,43783.570941
R351,43784.321476,0.029477,43784.321526,43784.351009
R352,43784.786987,0.017464,43784.787090,43784.804557
R353,43785.339581,0.004577,43785.339653,43785.344233
R354,43785.637761,0.014260,43785.637795,43785.652057
R355,43785.673452,0.012198,43785.673489,43785.685688
R356,43785.766806,0.004984,43785.766839,43785.771824
R357,43786.063347,0.242465,43786.063379,43786.305846
R358,43786.797871,0.216100,43786.797963,43787.014068
R359,43786.817183,0.024751,43787.014173,43787.038925
R360,43787.028246,0.015411,43787.038977,43787.054389
R361,43787.323059,0.053912,43787.323095,43787.377009
R362,43787.615950,0.217050,43787.615996,43787.833049
R363,43788.179481,0.072739,43788.179532,43788.252273
R364,43788.428809,0.021266,43788.428900,43788.450170
R365,43788.864666,0.083666,43788.864749,43788.948420
R366,43788.967020,0.001399,43788.967059,43788.968460
R367,43789.224624,0.035585,43789.224748,43789.260336
R368,43790.118487,0.061622,43790.118597,43790.180223
R369,43790.195344,0.030581,43790.195383,43790.225966
R370,43790.366210,0.086335,43790.366245,43790.452581
R371,43790.745962,0.026114,43790.745998,43790.772114
R372,43790.941285,0.033734,43790.941316,43790.975055
R373,43791.346241,0.118652,43791.346296,43791.464951
R374,43791.426794,0.095889,43791.465060,43791.560950
R375,43791.526351,0.155427,43791.560994,43791.716422
R376,43791.531818,0.076517,43791.716471,43791.792988
R377,43792.169622,0.091875,43792.169656,43792.261532
R378,43792.298987,0.156990,43792.299066,43792.456061
R379,43792.548511,0.024668,43792.548543,43792.573213
R380,43792.644550,0.060194,43792.644582,43792.704778
R381,43792.669940,0.078769,43792.704845,43792.783616
R382,43793.405180,0.143518,43793.405224,43793.548745
R383,43793.657641,0.111220,43793.657677,43793.768897
R384,43794.722068,0.037183,43794.722105,43794.759290
R385,43794.862650,0.002013,43794.862705,43794.864721
R386,43794.877678,0.055665,43794.877707,43794.933373
R387,43794.879399,0.102658,43794.933423,43795.036082
R388,43794.994937,0.059006,43795.036560,43795.095567
R389,43795.566835,0.006791,43795.566870,43795.573662
R390,43795.776940,0.055081,43795.776994,43795.832079
R391,43795.847645,0.003697,43795.847682,43795.851380
R392,43796.704078,0.023404,43796.704180,43796.727590
R393,43796.733575,0.078733,43796.733607,43796.812342
R394,43797.147810,0.271566,43797.147843,43797.419413
R395,43797.180332,0.015136,43797.419536,43797.434673
R396,43797.854055,0.117988,43797.854131,43797.972123
R397,43798.069557,0.000584,43798.069621,43798.070208
R398,43798.570623,0.111130,43798.570703,43798.681836
R399,43798.858834,0.213201,43798.859049,43799.072258
R400,43799.312802,0.129124,43799.312867,43799.441993
R401,43799.346671,0.008917,43799.442100,43799.451020
R402,43800.322401,0.022795,43800.322487,43800.345286
R403,43800.429639,0.008322,43800.429689,43800.438013
R404,43800.982830,0.027053,43800.982893,43801.009950
R405,43801.440694,0.231335,43801.440753,43801.672094
R406,43801.504210,0.008473,43801.672205,43801.680679
R407,43801.981155,0.155508,43801.981193,43802.136703
R408,43803.304283,0.098263,43803.304389,43803.402658
R409,43803.443684,0.047489,43803.443731,43803.491221
R410,43803.647034,0.032628,43803.647132,43803.679767
R411,43804.000931,0.011603,43804.001057,43804.012666
R412,43804.306881,0.039568,43804.306956,43804.346527
R413,43804.335217,0.089871,43804.346597,43804.436469
R414,43804.384367,0.177164,43804.436518,43804.613684
R415,43804.424918,0.019735,43804.613750,43804.633485
R416,43804.716068,0.062721,43804.716131,43804.778860
R417,43805.084043,0.239051,43805.084185,43805.323243
R418,43805.208963,0.010851,43805.323357,43805.334209
R419,43805.696362,0.060290,43805.696450,43805.756745
R420,43805.709471,0.019809,43805.756824,43805.776634
R421,43805.879407,0.014546,43805.879438,43805.893985
R422,43806.080336,0.047395,43806.080367,43806.127763
R423,43806.203208,0.087434,43806.203237,43806.290673
R424,43806.205050,0.051650,43806.290719,43806.342370
R425,43806.250047,0.126272,43806.342399,43806.468674
R426,43806.279384,0.096180,43806.468754,43806.564934
R427,43806.793294,0.168241,43806.793364,43806.961610
R428,43807.596902,0.004028,43807.596980,43807.601010
R429,43807.618556,0.016247,43807.618597,43807.634846
R430,43807.868254,0.009667,43807.868335,43807.878009
R431,43808.744761,0.075568,43808.744811,43808.820382
R432,43808.908479,0.100425,43808.908520,43809.008946
R433,43809.247594,0.043493,43809.247622,43809.291116
R434,43809.506043,0.071832,43809.506073,43809.577906
R435,43810.082209,0.020890,43810.082247,43810.103138
R436,43810.930705,0.039060,43810.930750,43810.969813
R437,43811.449774,0.008548,43811.449827,43811.458377
R438,43811.610176,0.040826,43811.610208,43811.651036
R439,43812.160226,0.226737,43812.160256,43812.386994
R440,43812.618747,0.148383,43812.618778,43812.767161
R441,43813.249538,0.084035,43813.249567,43813.333602
R442,43813.667334,0.081660,43813.667364,43813.749025
R443,43813.909356,0.072056,43813.909386,43813.981449
R444,43814.142039,0.002493,43814.142068,43814.144562
R445,43814.513493,0.076296,43814.513524,43814.589822
R446,43814.983679,0.012951,43814.983734,43814.996692
R447,43815.033634,0.125202,43815.033671,43815.158874
R448,43815.106353,0.110767,43815.158957,43815.269724
R449,43815.726298,0.091561,43815.726341,43815.817904
R450,43815.794137,0.009298,43815.817957,43815.827255
R451,43815.919311,0.008987,43815.919346,43815.928335
R452,43816.650436,0.026262,43816.650518,43816.676785
R453,43816.868344,0.028276,43816.868379,43816.896655
R454,43816.942647,0.244790,43816.942679,43817.187471
R455,43817.299979,0.058923,43817.300007,43817.358931
R456,43817.383646,0.229529,43817.383673,43817.613203
R457,43817.886075,0.029083,43817.886105,43817.915189
R458,43817.937208,0.086190,43817.937240,43818.023432
R459,43818.211661,0.022089,43818.211690,43818.233780
R460,43818.900688,0.082710,43818.900779,43818.983495
R461,43819.274411,0.139719,43819.274457,43819.414182
R462,43819.870177,0.002405,43819.870210,43819.872617
R463,43820.364936,0.080103,43820.364972,43820.445078
R464,43820.662506,0.124095,43820.662536,43820.786631
R465,43821.143519,0.006655,43821.143552,43821.150209
R466,43821.255065,0.015801,43821.255093,43821.270895
R467,43821.961879,0.037163,43821.961910,43821.999074
R468,43822.027648,0.039663,43822.027685,43822.067349
R469,43822.222773,0.008844,43822.222802,43822.231647
R470,43822.570405,0.169660,43822.570440,43822.740102
R471,43822.701817,0.009167,43822.740164,43822.749332
R472,43823.013687,0.115431,43823.013743,43823.129178
R473,43823.560031,0.038080,43823.560073,43823.598155
R474,43823.729673,0.026476,43823.729704,43823.756181
R475,43823.896793,0.005890,43823.896821,43823.902712
R476,43824.201952,0.047165,43824.201979,43824.249145
R477,43824.974748,0.093622,43824.974799,43825.069105
R478,43825.684999,0.053165,43825.685040,43825.738206
R479,43825.890856,0.021178,43825.890895,43825.912074
R480,43826.006208,0.071644,43826.006243,43826.077887
R481,43826.100394,0.011231,43826.100423,43826.111655
R482,43826.219870,0.054519,43826.219899,43826.274419
R483,43826.681336,0.017816,43826.681491,43826.699313
R484,43826.903241,0.011930,43826.903343,43826.915278
R485,43827.556021,0.017004,43827.556076,43827.573083
R486,43827.671750,0.192528,43827.671798,43827.864334
R487,43827.672743,0.137790,43827.864465,43828.002256
R488,43827.786373,0.096936,43828.002332,43828.099269
R489,43828.136841,0.003813,43828.136872,43828.140686
R490,43828.201182,0.124326,43828.201209,43828.325536
R491,43829.271830,0.164599,43829.271864,43829.436465
R492,43829.311819,0.429100,43829.436511,43829.865615
R493,43829.389260,0.091862,43829.865724,43829.957588
R494,43829.645364,0.146954,43829.957646,43830.104600
R495,43829.854446,0.103706,43830.104638,43830.208344
R496,43830.597399,0.017920,43830.597467,43830.615393
R497,43830.770697,0.014006,43830.770738,43830.784746
R498,43831.377505,0.032612,43831.377606,43831.410223
R499,43831.750878,0.063366,43831.750934,43831.814303
