R0,44777.556759,0.041792,44777.557084,44777.598999
R1,44777.760776,0.133472,44777.760924,44777.894405
R2,44777.930680,0.018341,44777.930720,44777.949064
R3,44778.200334,0.121834,44778.200372,44778.322208
R4,44778.245749,0.067281,44778.322341,44778.389622
R5,44778.281935,0.082600,44778.389668,44778.472269
R6,44778.354068,0.060026,44778.472322,44778.532349
R7,44778.404518,0.206605,44778.532385,44778.738993
R8,44778.742487,0.105280,44778.742556,44778.847837
R9,44778.854774,0.077822,44778.854804,44778.932627
R10,44778.871904,0.023187,44778.932664,44778.955856
R11,44778.873766,0.135879,44778.955957,44779.091839
R12,44778.890205,0.042700,44779.091888,44779.134590
R13,44778.909172,0.009600,44779.134633,44779.144233
R14,44778.924659,0.020519,44779.144265,44779.164784
R15,44779.684194,0.152254,44779.684241,44779.836498
R16,44779.764184,0.029252,44779.836572,44779.865825
R17,44779.869604,0.061912,44779.869637,44779.931550
R18,44779.982416,0.300302,44779.982452,44780.282757
R19,44780.058071,0.122966,44780.282828,44780.405796
R20,44780.096549,0.122442,44780.405854,44780.528296
R21,44780.179703,0.185106,44780.528340,44780.713447
R22,44780.236565,0.036214,44780.713506,44780.749722
R23,44780.273645,0.209469,44780.749796,44780.959267
R24,44780.456902,0.248530,44780.959307,44781.207838
R25,44780.464969,0.007499,44781.207901,44781.215400
R26,44780.547957,0.090695,44781.215432,44781.306132
R27,44780.571710,0.035757,44781.306245,44781.342016
R28,44780.817224,0.001686,44781.342089,44781.343776
R29,44780.824617,0.005431,44781.343813,44781.349245
R30,44780.892634,0.293994,44781.349293,44781.643288
R31,44780.922901,0.158606,44781.643353,44781.801960
R32,44781.181274,0.064667,44781.802015,44781.866683
R33,44781.215788,0.119013,44781.866730,44781.985744
R34,44781.268094,0.091816,44781.985785,44782.077603
R35,44781.347978,0.003339,44782.077681,44782.081022
R36,44781.432287,0.223819,44782.081058,44782.304879
R37,44781.496275,0.106364,44782.304961,44782.411327
R38,44781.793072,0.111788,44782.411369,44782.523158
R39,44781.830273,0.036419,44782.523191,44782.559611
R40,44781.943824,0.015124,44782.559639,44782.574764
R41,44782.073263,0.176741,44782.574791,44782.751533
R42,44782.137780,0.033415,44782.751582,44782.784999
R43,44782.334186,0.186534,44782.785077,44782.971616
R44,44782.363105,0.096708,44782.971767,44783.068477
R45,44782.411059,0.074024,44783.068526,44783.142551
R46,44782.759341,0.163059,44783.142587,44783.305647
R47,44782.878408,0.214719,44783.305740,44783.520510
R48,44782.942786,0.140512,44783.520566,44783.661079
R49,44782.999283,0.201567,44783.661131,44783.862699
R50,44783.127399,0.020260,44783.862768,44783.883029
R51,44783.200641,0.210611,44783.883056,44784.093668
R52,44783.534125,0.177430,44784.093700,44784.271134
R53,44783.551902,0.047129,44784.271207,44784.318338
R54,44783.665790,0.027498,44784.318382,44784.345881
R55,44783.773210,0.030616,44784.345920,44784.376536
R56,44783.944550,0.021360,44784.376563,44784.397923
R57,44784.010412,0.026941,44784.397950,44784.424892
R58,44784.033514,0.044893,44784.424916,44784.469809
R59,44784.123905,0.197754,44784.469837,44784.667592
R60,44784.144618,0.011230,44784.667635,44784.678865
R61,44784.156747,0.119092,44784.678891,44784.797984
R62,44784.232785,0.227786,44784.798044,44785.025831
R63,44784.697630,0.040266,44785.025866,44785.066132
R64,44784.825824,0.038326,44785.066155,44785.104482
R65,44784.979786,0.022026,44785.104509,44785.126536
R66,44785.018539,0.023355,44785.126571,44785.149927
R67,44785.116154,0.109777,44785.149958,44785.259739
R68,44785.134546,0.131443,44785.259814,44785.391258
R69,44785.149468,0.113898,44785.391308,44785.505207
R70,44785.169409,0.249818,44785.505243,44785.755061
R71,44785.178037,0.061436,44785.755092,44785.816529
R72,44785.184046,0.022877,44785.816565,44785.839442
R73,44785.205610,0.109934,44785.839470,44785.949405
R74,44785.383274,0.285300,44785.949433,44786.234734
R75,44785.502055,0.118834,44786.234765,44786.353600
R76,44785.615433,0.012076,44786.353643,44786.365720
R77,44785.626356,0.006788,44786.365749,44786.372538
R78,44785.707980,0.019082,44786.374157,44786.393240
R79,44785.716055,0.142751,44786.393281,44786.536032
R80,44785.784845,0.117406,44786.536061,44786.653467
R81,44785.879516,0.014312,44786.653497,44786.667810
R82,44785.885475,0.019047,44786.667840,44786.686888
R83,44787.213875,0.011172,44787.213979,44787.225157
R84,44787.459187,0.004631,44787.459230,44787.463864
R85,44788.139129,0.006256,44788.139189,44788.145449
R86,44788.366338,0.213737,44788.366371,44788.580109
R87,44788.366832,0.016575,44788.580161,44788.596737
R88,44788.466982,0.041423,44788.596766,44788.638190
R89,44788.486798,0.142759,44788.638223,44788.780983
R90,44788.758188,0.067004,44788.781091,44788.848096
R91,44788.807653,0.050211,44788.848181,44788.898394
R92,44788.903947,0.008747,44788.903980,44788.912733
R93,44789.033234,0.117992,44789.033305,44789.151300
R94,44789.117400,0.404774,44789.151396,44789.556176
R95,44789.157758,0.175048,44789.556250,44789.731299
R96,44789.253374,0.082609,44789.731358,44789.813969
R97,44789.406501,0.114795,44789.814038,44789.928836
R98,44789.410565,0.216275,44789.928934,44790.145212
R99,44789.609616,0.148173,44790.145300,44790.293475
R100,44789.839256,0.113487,44790.293515,44790.407007
R101,44790.270876,0.342518,44790.407084,44790.749605
R102,44790.530566,0.057307,44790.749757,44790.807065
R103,44790.652737,0.147669,44790.807151,44790.954821
R104,44790.672661,0.006677,44790.954887,44790.961564
R105,44790.916930,0.023756,44790.961599,44790.985356
R106,44791.033531,0.021687,44791.033568,44791.055256
R107,44791.143887,0.031755,44791.143927,44791.175684
R108,44791.277946,0.021935,44791.277986,44791.299923
R109,44791.322282,0.083549,44791.322318,44791.405869
R110,44791.330887,0.087755,44791.405918,44791.493674
R111,44791.359034,0.296387,44791.493716,44791.790105
R112,44791.438472,0.065824,44791.790201,44791.856026
R113,44791.475018,0.010019,44791.856083,44791.866103
R114,44791.616214,0.074818,44791.866129,44791.940947
