R0,703.901079,0.041792,703.901196,703.943102
R1,704.268069,0.133472,704.268139,704.401625
R2,704.573839,0.018341,704.573909,704.592253
R3,705.059234,0.121834,705.059323,705.181160
R4,705.140992,0.067281,705.181342,705.248628
R5,705.206172,0.082600,705.248722,705.331325
R6,705.336017,0.060026,705.336070,705.396102
R7,705.426852,0.206605,705.426908,705.633517
R8,706.035208,0.105280,706.035276,706.140559
R9,706.237278,0.077822,706.237340,706.315166
R10,706.268038,0.023187,706.315292,706.338481
R11,706.271386,0.135879,706.338572,706.474452
R12,706.300969,0.042700,706.474544,706.517246
R13,706.335136,0.009600,706.517339,706.526940
R14,706.363014,0.020519,706.527024,706.547545
R15,707.730120,0.152254,707.730187,707.882443
R16,707.874079,0.029252,707.882507,707.911761
R17,708.063847,0.061912,708.063924,708.125839
R18,708.266924,0.300302,708.266999,708.567327
R19,708.403102,0.122966,708.567435,708.690403
R20,708.472391,0.122442,708.690503,708.812947
R21,708.622100,0.185106,708.813038,708.998147
R22,708.724418,0.036214,708.998238,709.034454
R23,708.791124,0.209469,709.034549,709.244022
R24,709.120975,0.248530,709.244120,709.492652
R25,709.135517,0.007499,709.492744,709.500245
R26,709.284899,0.090695,709.500321,709.591019
R27,709.327665,0.035757,709.591112,709.626870
R28,709.769633,0.001686,709.769695,709.771383
R29,709.782982,0.005431,709.783048,709.788481
R30,709.905461,0.293994,709.905523,710.199520
R31,709.959963,0.158606,710.199614,710.358221
R32,710.425029,0.064667,710.425084,710.489753
R33,710.487148,0.119013,710.489822,710.608837
R34,710.581296,0.091816,710.608932,710.700750
R35,710.725092,0.003339,710.725147,710.728489
R36,710.876862,0.223819,710.876928,711.100751
R37,710.992073,0.106364,711.100845,711.207212
R38,711.526342,0.111788,711.526409,711.638200
R39,711.593350,0.036419,711.638286,711.674707
R40,711.797764,0.015124,711.797833,711.812960
R41,712.030735,0.176741,712.030795,712.207540
R42,712.146839,0.033415,712.207624,712.241041
R43,712.500394,0.186534,712.500456,712.686994
R44,712.552493,0.096708,712.687090,712.783801
