R0,44494.271922,0.041792,44494.272097,44494.313978
R1,44494.501411,0.133472,44494.501488,44494.634966
R2,44494.692531,0.018341,44494.692569,44494.710912
R3,44494.995903,0.121834,44494.995967,44495.117804
R4,44495.047024,0.067281,44495.117976,44495.185258
R5,44495.087763,0.082600,44495.185310,44495.267911
R6,44495.168942,0.060026,44495.267948,44495.327974
R7,44495.225709,0.206605,44495.328022,44495.534628
R8,44495.605911,0.105280,44495.605951,44495.711232
R9,44495.732179,0.077822,44495.732221,44495.810045
R10,44495.751425,0.023187,44495.810124,44495.833311
R11,44495.753522,0.135879,44495.833372,44495.969251
R12,44495.772025,0.042700,44495.969305,44496.012015
R13,44495.793370,0.009600,44496.012081,44496.021681
R14,44495.810785,0.020519,44496.021712,44496.042232
R15,44496.665248,0.152254,44496.665317,44496.817574
R16,44496.755266,0.029252,44496.817659,44496.846913
R17,44496.873862,0.061912,44496.873900,44496.935814
R18,44497.000774,0.300302,44497.000805,44497.301108
R19,44497.085865,0.122966,44497.301160,44497.424128
R20,44497.129150,0.122442,44497.424189,44497.546632
R21,44497.222694,0.185106,44497.546685,44497.731796
R22,44497.286628,0.036214,44497.731872,44497.768088
R23,44497.328291,0.209469,44497.768130,44497.977601
R24,44497.534425,0.248530,44497.977674,44498.226206
R25,44497.543484,0.007499,44498.226257,44498.233758
R26,44497.636835,0.090695,44498.233855,44498.324553
R27,44497.663548,0.035757,44498.324642,44498.360400
R28,44497.939767,0.001686,44498.360443,44498.362129
R29,44497.948099,0.005431,44498.362155,44498.367587
R30,44498.024626,0.293994,44498.367608,44498.661602
R31,44498.058691,0.158606,44498.661660,44498.820267
R32,44498.349351,0.064667,44498.820321,44498.884992
R33,44498.388185,0.119013,44498.885062,44499.004075
R34,44498.447029,0.091816,44499.004113,44499.095929
R35,44498.536877,0.003339,44499.095985,44499.099325
R36,44498.631712,0.223819,44499.099358,44499.323178
R37,44498.703700,0.106364,44499.323250,44499.429615
R38,44499.037614,0.111788,44499.429661,44499.541449
R39,44499.079463,0.036419,44499.541486,44499.577911
R40,44499.207208,0.015124,44499.578044,44499.593170
R41,44499.352793,0.176741,44499.593221,44499.769963
R42,44499.425320,0.033415,44499.770016,44499.803432
R43,44499.646264,0.186534,44499.803488,44499.990023
R44,44499.678809,0.096708,44499.990090,44500.086798
R45,44499.732748,0.074024,44500.086837,44500.160862
R46,44500.124574,0.163059,44500.160921,44500.323984
R47,44500.258491,0.214719,44500.324030,44500.538750
R48,44500.330900,0.140512,44500.538813,44500.679327
R49,44500.394456,0.201567,44500.679423,44500.880993
R50,44500.538574,0.020260,44500.881128,44500.901390
R51,44500.620983,0.210611,44500.901438,44501.112051
R52,44500.996155,0.177430,44501.112190,44501.289621
R53,44501.016169,0.047129,44501.289693,44501.336824
R54,44501.144288,0.027498,44501.336858,44501.364357
R55,44501.265149,0.030616,44501.364386,44501.395008
R56,44501.457921,0.021360,44501.457960,44501.479322
R57,44501.532037,0.026941,44501.532069,44501.559010
R58,44501.558028,0.044893,44501.559049,44501.603942
R59,44501.659668,0.197754,44501.659701,44501.857458
R60,44501.682935,0.011230,44501.857547,44501.868778
R61,44501.696567,0.119092,44501.868826,44501.987922
R62,44501.782127,0.227786,44501.988050,44502.215838
R63,44502.305128,0.040266,44502.305201,44502.345472
R64,44502.449410,0.038326,44502.449474,44502.487804
R65,44502.622690,0.022026,44502.622754,44502.644782
R66,44502.666343,0.023355,44502.666397,44502.689755
R67,44502.776221,0.109777,44502.776299,44502.886083
R68,44502.796955,0.131443,44502.886170,44503.017614
R69,44502.813745,0.113898,44503.017664,44503.131563
R70,44502.836188,0.249818,44503.131653,44503.381476
R71,44502.845908,0.061436,44503.381544,44503.442981
R72,44502.852678,0.022877,44503.443040,44503.465918
R73,44502.876938,0.109934,44503.465946,44503.575881
R74,44503.076787,0.285300,44503.575910,44503.861212
R75,44503.210453,0.118834,44503.861299,44503.980134
R76,44503.338054,0.012076,44503.980172,44503.992248
R77,44503.350377,0.006788,44503.992283,44503.999072
R78,44503.442211,0.019082,44504.001472,44504.020554
