R0,44150.447075,0.041792,44150.447231,44150.489112
R1,44150.905763,0.133472,44150.905886,44151.039367
R2,44151.287950,0.018341,44151.288020,44151.306364
R3,44151.894650,0.121834,44151.894695,44152.016532
R4,44151.996778,0.067281,44152.016711,44152.083992
R5,44152.078167,0.082600,44152.084056,44152.166657
R6,44152.240444,0.060026,44152.240486,44152.300515
R7,44152.353936,0.206605,44152.353971,44152.560578
R8,44153.114324,0.105280,44153.114364,44153.219646
R9,44153.366834,0.077822,44153.366876,44153.444700
R10,44153.405230,0.023187,44153.444774,44153.467962
R11,44153.409370,0.135879,44153.468046,44153.603925
R12,44153.446297,0.042700,44153.603978,44153.646678
R13,44153.488930,0.009600,44153.646720,44153.656321
R14,44153.523713,0.020519,44153.656348,44153.676867
R15,44155.232616,0.152254,44155.232701,44155.384958
R16,44155.412578,0.029252,44155.412643,44155.441897
R17,44155.649759,0.061912,44155.649806,44155.711722
R18,44155.903542,0.300302,44155.903593,44156.203900
R19,44156.073708,0.122966,44156.204028,44156.326999
R20,44156.160278,0.122442,44156.327111,44156.449554
R21,44156.347374,0.185106,44156.449616,44156.634727
R22,44156.475218,0.036214,44156.634812,44156.671027
R23,44156.558561,0.209469,44156.671071,44156.880542
R24,44156.970841,0.248530,44156.970889,44157.219421
R25,44156.988965,0.007499,44157.219474,44157.226973
R26,44157.175627,0.090695,44157.227013,44157.317709
R27,44157.229019,0.035757,44157.317738,44157.353495
R28,44157.781399,0.001686,44157.781442,44157.783129
R29,44157.798025,0.005431,44157.798065,44157.803497
R30,44157.951046,0.293994,44157.951077,44158.245076
R31,44158.019141,0.158606,44158.245248,44158.403856
R32,44158.600424,0.064667,44158.600470,44158.665139
R33,44158.678016,0.119013,44158.678049,44158.797063
R34,44158.795636,0.091816,44158.797100,44158.888917
R35,44158.975298,0.003339,44158.975392,44158.978734
R36,44159.164990,0.223819,44159.165086,44159.388909
R37,44159.309011,0.106364,44159.389114,44159.495481
R38,44159.976854,0.111788,44159.976959,44160.088756
R39,44160.060601,0.036419,44160.088828,44160.125249
R40,44160.316122,0.015124,44160.316203,44160.331330
R41,44160.607310,0.176741,44160.607374,44160.784120
R42,44160.752388,0.033415,44160.784184,44160.817600
R43,44161.194288,0.186534,44161.194351,44161.380888
R44,44161.259378,0.096708,44161.380976,44161.477685
R45,44161.367264,0.074024,44161.477740,44161.551764
R46,44162.150948,0.163059,44162.151102,44162.314167
R47,44162.418818,0.214719,44162.418884,44162.633607
